okrug,opstina,naziv,mesto,latitude,longitude,geocoded_query
Нишавски управни округ,Црвени крст,"ОШ ""Вук Караџић"", Ниш (Црвени крст)",Ниш,43.3263201,21.891151,"""Вук Караџић"", Ниш, Ниш, Serbia"
Нишавски управни округ,Црвени крст,"ОШ ""Иво Андрић"", Ниш (Црвени крст)",Ниш,43.3486531,21.8950052,"ОШ ""Иво Андрић"", Ниш, Ниш, Serbia"
Нишавски управни округ,Црвени крст,"ОШ ""Лела Поповић"", Миљковац",Миљковац,43.4267751,21.855135,"""Лела Поповић"", Миљковац, Миљковац, Serbia"
Нишавски управни округ,Црвени крст,"ОШ ""Милан Ракић"", Медошевац",Медошевац,43.327876,21.8621779,"""Милан Ракић"", Медошевац, Медошевац, Serbia"
Нишавски управни округ,Црвени крст,"ОШ ""Први мај"", Трупале",Трупале,43.3532069,21.8089689,"ОШ ""Први мај"", Трупале, Трупале, Serbia"
Пиротски управни округ,Бабушница,"ОШ ""Братство"", Звонце",Звонце,42.9326046,22.5728412,"ОШ ""Братство"", Звонце, Звонце, Serbia"
Пиротски управни округ,Бабушница,"ОШ ""Деспот Стефан Лазаревић"", Бабушница",Бабушница,43.0665753,22.4162474,"""Деспот Стефан Лазаревић"", Бабушница, Бабушница, Serbia"
Пиротски управни округ,Бабушница,"ОШ ""Младост"", Велико Боњинце",Велико Боњинце,43.015131,22.2590555,"ОШ ""Младост"", Велико Боњинце, Велико Боњинце, Serbia"
Пиротски управни округ,Бабушница,"ОШ ""Светозар Марковић"", Љуберађа",Љуберађа,43.0203529,22.3794141,"""Светозар Марковић"", Љуберађа, Љуберађа, Serbia"
Пиротски управни округ,Бабушница,"Основна школа са домом ученика ""Добринка Богдановић"", Стрелац",Стрелац,42.984226,22.46183,"Стрелац, Бабушница, Serbia"
Пиротски управни округ,Бела Паланка,"ОШ ""Јован Аранђеловић"", Црвена Река",Црвена Река,43.2714669,22.2379784,"""Јован Аранђеловић"", Црвена Река, Црвена Река, Serbia"
Пиротски управни округ,Бела Паланка,"ОШ ""Љупче Шпанац"", Бела Паланка",Бела Паланка,43.2201892,22.3130581,"""Љупче Шпанац"", Бела Паланка, Бела Паланка, Serbia"
Пиротски управни округ,Димитровград,"ОШ ""Христо Ботев"", Димитровград",Димитровград,43.0151289,22.7796635,"ОШ ""Христо Ботев"", Димитровград, Димитровград, Serbia"
Пиротски управни округ,Пирот,"ОШ ""8. септембар"", Пирот",Пирот,43.1551722,22.5911872,"ОШ ""8. септембар"", Пирот, Пирот, Serbia"
Пиротски управни округ,Пирот,"ОШ ""Вук Караџић"", Пирот",Пирот,43.1552289,22.5874011,"ОШ ""Вук Караџић"", Пирот, Пирот, Serbia"
Пиротски управни округ,Пирот,"ОШ ""Душан Радовић"", Пирот",Пирот,43.2572088,22.5434922,"ОШ ""Душан Радовић"", Пирот, Пирот, Serbia"
Пиротски управни округ,Пирот,"ОШ ""Свети Сава"", Пирот",Пирот,43.1620212,22.5908809,"""Свети Сава"", Пирот, Пирот, Serbia"
Пиротски управни округ,Пирот,"Школа за основно и средње образовање ""Младост"", Пирот",Пирот,43.1699646,22.5864658,"Пирот, Пирот, Serbia"
Подунавски управни округ,Велика Плана,"ОШ ""II шумадијски одред"", Марковац",Марковац,44.2450353,21.1064884,"""II шумадијски одред"", Марковац, Марковац, Serbia"
Подунавски управни округ,Велика Плана,"ОШ ""Академик Радомир Лукић"", Милошевац",Милошевац,44.4408242,21.1103902,"Милошевац, Велика Плана, Serbia"
Подунавски управни округ,Велика Плана,"ОШ ""Вук Караџић"", Крњево",Крњево,44.4053226,21.0463869,"ОШ ""Вук Караџић"", Крњево, Крњево, Serbia"
Подунавски управни округ,Велика Плана,"ОШ ""Карађорђе"", Велика Плана",Велика Плана,44.336328,21.0546632,"""Карађорђе"", Велика Плана, Велика Плана, Serbia"
Подунавски управни округ,Велика Плана,"ОШ ""Надежда Петровић"", Велика Плана",Велика Плана,43.3437719,21.4474822,"Велика Плана, Велика Плана, Serbia"
Подунавски управни округ,Велика Плана,"ОШ ""Радица Ранковић"", Лозовик",Лозовик,44.4677494,21.1007233,"Лозовик, Велика Плана, Serbia"
Подунавски управни округ,Велика Плана,"ОШ ""Свети Сава"", Велика Плана",Велика Плана,44.3306224,21.0702765,"""Свети Сава"", Велика Плана, Велика Плана, Serbia"
Подунавски управни округ,Смедерево,"ОШ ""Ђура Јакшић"", Мала Крсна",Мала Крсна,44.5827191,21.0061856,"""Ђура Јакшић"", Мала Крсна, Мала Крсна, Serbia"
Подунавски управни округ,Смедерево,"ОШ ""Јован Јовановић Змај"", Смедерево",Смедерево,44.661664,20.9331991,"""Јован Јовановић Змај"", Смедерево, Смедерево, Serbia"
Подунавски управни округ,Смедерево,"ОШ ""Бранислав Нушић"", Смедерево",Смедерево,44.6533357,20.9136139,"""Бранислав Нушић"", Смедерево, Смедерево, Serbia"
Подунавски управни округ,Смедерево,"ОШ ""Бранко Радичевић"", Лугавчина",Лугавчина,44.5237212,21.0756365,"""Бранко Радичевић"", Лугавчина, Лугавчина, Serbia"
Подунавски управни округ,Смедерево,"ОШ ""Бранко Радичевић"", Смедерево",Смедерево,44.6447012,20.9479181,"""Бранко Радичевић"", Смедерево, Смедерево, Serbia"
Подунавски управни округ,Смедерево,"ОШ ""Вожд Карађорђе"", Водањ",Водањ,44.609444,20.852222,"Водањ, Смедерево, Serbia"
Подунавски управни округ,Смедерево,"ОШ ""Вук Караџић"", Липе",Липе,44.6410648,20.9969314,"""Вук Караџић"", Липе, Липе, Serbia"
Подунавски управни округ,Смедерево,"ОШ ""Димитрије Давидовић"", Смедерево",Смедерево,44.6633508,20.9239591,"""Димитрије Давидовић"", Смедерево, Смедерево, Serbia"
Подунавски управни округ,Смедерево,"ОШ ""Доситеј Обрадовић"", Враново",Враново,44.5998002,20.9950668,"Враново, Смедерево, Serbia"
Подунавски управни округ,Смедерево,"ОШ ""Доситеј Обрадовић"", Смедерево",Смедерево,44.6536612,20.9314457,"ОШ ""Доситеј Обрадовић"", Смедерево, Смедерево, Serbia"
